App_level,Book_Level,Quest_Name,Quiz_ID,Quiz_Name,Vocab,English_Meaning,Vietnamese_Meaning,Word_Type,Photo,Component
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-07,Talking About Jobs,维护,maintain,Bảo trì,Verb,,"维 = 纟 (silk) + 隹 (small bird)
护 = 扌 (hand) + 户 (door/house)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-07,Talking About Jobs,应用,applied,Ứng dụng,Adjective,,"应 = 广 (house on cliff) + ⺍ (small) + 一 (one)
用 = 用 (use)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-07,Talking About Jobs,程序,program,Chương trình,Noun,,"程 = 禾 (grain) + 口 (mouth) + 王 (jade)
序 = 广 (house on cliff) + 龴 (N/A) + ㇖ (N/A) + 亅 (hook)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-08,Talking About Favorite Subjects,逻辑,logicality,Tính logic,Noun,,"逻 = 辶 (walk) + 罒 (net) + 夕 (evening/unset)
辑 = 车 (car) + 口 (mouth) + 耳 (ear)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-08,Talking About Favorite Subjects,挑战,Challenging,Thách thức,Noun,,"挑 = 扌 (hand) + 儿 (legs) + 冫 (ice)
战 = ⺊ (divination) + 口 (mouth) + 戈 (spear)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-08,Talking About Favorite Subjects,解决,solve,Giải quyết,Verb,,"解 = 角 (horn) + 刀 (knife) + 牛 (cow)
决 = 冫 (ice) + 大 (big) + 𠃍 (Vertical bend stroke)丨 (line) + 人 (human)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-08,Talking About Favorite Subjects,思考,think,Suy nghĩ,Verb,,"思 = 田 (field) + 心 (heart)
考 = 耂 (old) + 一 (one) + ㇉ (N/A)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-08,Talking About Favorite Subjects,推理,inference,Suy luận,Verb,,"推 = 扌 (hand) + 隹 (small bird)
理 = 王 (jade) + 里 (village/mile)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-08,Talking About Favorite Subjects,擅长,be good at,Giỏi về,Verb,,"擅 = 扌 (hand) + 亠 (lid) + 回 (N/A) + 日 (sun/day) + 一 (one)
长 = 长 (long/grow)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-09,Introducing Ourselves and Our Jobs,优秀,splendid,Tuyệt vời,Adjective,,"优 = 亻 (human) + 尢 (lame) + 丶 (dot)
秀 = 禾 (grain) + ㇎ (N/A) + 丿 (bend)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-09,Introducing Ourselves and Our Jobs,有意义,important,Quan trọng,Adjective,,"有 = 𠂇 (left hand) + 月 (moon)
意 = 音 (sound) + 心 (heart)
义 = 乂 (N/A) + 丶 (dot)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-09,Introducing Ourselves and Our Jobs,职业,occupation,Nghề nghiệp,Noun,,"职 = 耳 (ear) + 口 (mouth) + 八 (eight/divide)
业 = 丷 (eight/divide) + 一 (one)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-09,Introducing Ourselves and Our Jobs,与,and,Và,Conjunction,,与 =  一 (one)
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-09,Introducing Ourselves and Our Jobs,分享,share,Chia sẻ,Verb,,"分 = 八 (eight/divide) + 刀 (knife)
享 = 亠 (lid) + 口 (mouth) + 子 (child)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,面试,interview,Phỏng vấn,Verb,,"面 = 面 (face)
试 = 讠 (speech) + 弋 (arrow) + 工 (work)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,参加,join,Tham gia,Verb,,"参 = 厶 (private) + 大 (big) + 彡 (bristle/beard)
加 = 力 (power/force) + 口 (mouth)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,组织, organization,#N/A,Noun,,"组 = 纟 (silk) + 月 (moon) + 一 (one)
织 = 纟 (silk) + 口 (mouth)  + 八 (eight/divide)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,能力,ability,Khả năng,Noun,,"能 = 厶 (private) + 月 (moon)
力 = 力 (power/force)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,强,high standard,Tiêu chuẩn cao,Adjective,,强 = 弓 (bow) + 口 (mouth) + 虫 (insect)
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,承受,bear,Gấu,Verb,," 承 = ㇖ (N/A) + 水 (water) + 一 (one) +  二 (two)
受 = 爫 (claw/talon) + 冖 (cover) + 又 (right hand)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,压力,pressure,Áp lực,Noun,,"压 = 厂 (cliff) + 土 (earth) + 丶 (dot)
力 = 力 (power/force)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,适合,to suit,Phù hợp,Verb,,"适 = 辶 (walk) + 舌 (tongue)
合 = 人 (human) + 一 (one) + 口 (mouth)"
Beginner,HSK 1,"Daily Life, and Careers",QZ-HSK1-QT09-10,A Job Interview,助理,assistant,Trợ lý,Noun,,"助 = 月 (moon) + 一 (one) + 力 (power/force)
理 = 王 (jade) + 里 (village/mile)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-01,Planning to Eat Sichuan Hot Pot,久,for a long time,Lâu dài,Adjective,,久 = 勹 (wrap) + ㇏ (N/A)
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-01,Planning to Eat Sichuan Hot Pot,四川,Sichuan (Province),Tứ Xuyên,Noun,,"四 = 囗 (enclosure) + 儿 (legs)
川 = 川 (river)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-01,Planning to Eat Sichuan Hot Pot,火锅,hot pot,Lẩu,Noun,,"火 = 火 (fire)
锅 = 钅 (metal/gold) + 口 (mouth) + 人 (human) + 冂 (upside down box)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-01,Planning to Eat Sichuan Hot Pot,要不,or else,Nếu không thì,Conjunction,,"要 = 覀 (west) + 女 (woman)
不 = 一 (one) + 丿 (bend) + 卜 (divination)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-01,Planning to Eat Sichuan Hot Pot,只要,provided,Miễn là,Conjunction,,"只 = 口 (mouth) + 八 (eight/divide)
要 = 覀 (west) + 女 (woman)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-01,Planning to Eat Sichuan Hot Pot,准备,prepare; get ready,Chuẩn bị,Verb,,"准 = 冫 (ice) + 隹 (small bird)
备 = 夂 (go) + 田 (field)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-01,Planning to Eat Sichuan Hot Pot,原料,raw material,Nguyên liệu,Noun,,"原 = 厂 (cliff) + 白 (white) + 小 (small)
料 = 米 (rice) + 斗 (dipper)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,晴朗,fine,Tốt / Mịn,Adjective,,"晴 = 日 (sun/day) + 青 (green/blue)
朗 = 丨 (line) + 彐 (pig snout) + 乚 (second) + 丶 (dot) + 月 (moon)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,明媚,bright and beautiful,Tươi sáng,Adjective,,"明 = 日 (sun/day) + 月 (moon)
媚 = 女 (woman) + 丨 (line) + 丨 (line) + 目 (eye)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,空气,air,Không khí,Noun,,"空 = 穴 (cave) + 工 (work)
气 = 气 (steam/breath)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather, 新鲜,fresh,Trong lành,Adjective,,"新 = 立 (stand erect) + 十 (ten) + 小 (small) + 斤 (axe)
鲜 = 鱼 (fish) + 羊 (sheep)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,感觉,feel,Cảm thấy,Verb,,"感 = 厂 (cliff) + 戈 (spear) + 一 (one) + 口 (mouth) + 心 (heart)
觉 = ⺍ (small) + 冖 (cover) + 见 (see)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,舒服,comfortable,Thoải mái,Adjective,,"舒 = 人 (human) + 干 (dry) + 口 (mouth) + 龴 (N/A) + ㇖ (N/A) + 亅 (hook)
服 = 月 (moon) + 卩 (seal) + 又 (right hand)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,尤其,especially,Đặc biệt,Adjective,,"尤 = 尢 (lame) + 丶 (dot)
其 = 甘 (sweet) + 一 (one) + 八 (eight/divide)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,温暖,warm; kind,Ấm áp / Tử tế,Adjective,,"温 = 氵 (water) + 日 (sun/day) + 皿 (dish)
暖 = 日 (sun/day) + 爫 (claw/talon) + 干 (dry) + 又 (right hand)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-02,Talking About the Weather,春天,spring,Mùa xuân,Noun,,"春 = 一 (one) + 二 (two) + 丨 (line) + 八 (eight/divide) + 日 (sun/day)
天 = 一 (one) + 大 (big)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-03,New Friends at School,成为,become,Trở thành,Verb,,"成 = 一 (one) + 丿 (bend) + ㇆ (N/A) + 戈 (spear)
为 = 力 (power/force) + ⺀ (dot)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-03,New Friends at School,当然,without doubt,Không nghi ngờ gì,Adverb,,"当 = ⺌ (small) + 彐 (pig snout)
然 = 月 (moon) + 犬 (dog) + 灬 (fire)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-03,New Friends at School,希望,hope,Hy vọng,Verb,,"希 = 乂 (N/A) + 𠂇 (left hand) + 巾 (turban/scarf)
望 = 匸 (hiding enclosure) + 丶 (dot) + 月 (moon) + 王 (jade)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-03,New Friends at School,更,more,Hơn,Adverb,,更 = 一 (one) + 日 (sun/day) + 丨 (line) + 乂 (N/A)
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-03,New Friends at School,认识,meet,Gặp,Verb,,"认识 = 认 (recognize) + 识 (know)
认 = 讠(speech) + 人 (person)
识 = 讠(speech) + 只 (only)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-04,A Trip to the Countryside,农村,countryside,Nông thôn,Noun,,"农 = 巾 (turban/scarf) + ㇒ (N/A) + ㇗ (N/A)
村 = 木 (tree) + 寸 (thumb)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-04,A Trip to the Countryside,幼儿园,kindergarten,Mẫu giáo,Noun,,"幼 = 幺 (short/tiny) + 力 (power/force)
儿 = 儿 (legs)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-04,A Trip to the Countryside,孩子,child,Trẻ em,Noun,,"孩 = 子 (child) + 亠 (lid) + 丨 (line) + ㇙ (N/A) + 人 (human)
子 = 子 (child)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-04,A Trip to the Countryside,跳舞,dance (as a performance),Múa,Separable verbs,,"跳 = ⻊ (foot) + 儿 (legs) + 冫 (ice)
舞 = 一 (one) + 卌 (forty) + 舛 (opposite)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-04,A Trip to the Countryside,农民,farmer,Nông dân,Noun,,"农 = 巾 (turban/scarf) + ㇒ (N/A) + ㇗ (N/A)
民 = 巳 (oneself) + ㇂ (N/A) + 一 (one)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-05,Talking About Winter,刮风,to blow (of wind),Gió thổi,Verb,,"刮 = 舌 (tongue) + 刂 (knife)
风 = 风 (wind)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-05,Talking About Winter,滑冰,ice-skating,Trượt băng,Noun,,"滑 = 氵 (water) + 骨 (bone)
冰 = 冫 (ice) + 水 (water)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-05,Talking About Winter,滑雪,skiing,Trượt tuyết,Verb,,"滑 = 氵 (water) + 骨 (bone)
雪 = 雨 (rain) + 彐 (pig snout)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-05,Talking About Winter,家乡,hometown,Quê hương,Noun,,"家 = 宀 (roof) + 豕 (pig)
乡 = 乙 (second) +丿 (bend)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-05,Talking About Winter,河,river,Sông,Noun,,"河 = 氵 (water) + 可 (can, possible)
可 = 口 (mouth) + 丂 (obstructed breath / sound)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-06,Climbing the Mountain,古老,age-old,Lâu đời,Adjective,,"古 = 十 (ten) + 口 (mouth)
老 = 老 (old)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-06,Climbing the Mountain,雄伟,magnificent,Hùng vĩ,Adjective,,"雄 = 𠂇 (left hand) + 厶 (private) + 隹 (small bird)
伟 = 亻 (human) + 韦 (tanned leather)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-06,Climbing the Mountain,地区,area,Khu vực,Noun,,"地 = 土 (earth) + 乚 (second) + ㇆ (N/A) + 丨 (line)
区 = 匚 (box) + 乂 (N/A)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-06,Climbing the Mountain,极了,extremely,Cực kỳ,Adjective,,"极 = 木 (tree) + ㇎ (N/A) + 丿 (bend) + ㇏ (N/A)
了 = ㇇ (N/A) + 亅 (hook)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-06,Climbing the Mountain,远处,distance,Khoảng cách,Adjective,,"远 = 辶 (walk) + 二 (two) + 儿 (legs)
处 = 夂 (go) + 卜 (divination)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-07,After the Soccer Match,踢平,Kick flat,Sút phẳng,Noun,,"踢 = ⻊ (foot) + 日 (sun/day) + 勹 (wrap)
平 = 干 (dry) + 丷 (eight/divide)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-07,After the Soccer Match,怪,blame,Trách,Verb,,怪 = 忄 (heart) + 又 (right hand) + 土 (earth)
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-07,After the Soccer Match,浪费,waste,Lãng phí,Verb,,"浪 = 氵 (water) + 艮 (stopping) + 丶 (dot)
费 = 弓 (bow) + ノ(left-falling stroke) + 丨(vertical stroke) + 贝 (shell)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-07,After the Soccer Match,射门,shoot (at the goal),Sút (ghi bàn),Verb,,"射 = 身 (body) + 寸 (thumb)
门 = 门 (gate)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-07,After the Soccer Match,机会,opportunity,Cơ hội,Noun,,"机 = 木 (tree) + 几 (table)
会 = 人 (human) + 二 (two) + 厶 (private)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,暑假, summer vacation,#N/A,Noun,,"暑 = 日 (sun/day) + 耂 (old) + 日 (sun/day)
假 = 亻 (human) + 尸 (corpse) + 二 (two) + 又 (right hand)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,云南,Yunnan (province),Vân Nam,Noun,,"云 = 二 (two) + 厶 (private)
南 = 十 (ten) + 冂 (upside down box) + 丷 (eight/divide) + 干 (dry)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,美,beautiful,Đẹp,Adjective,,美 = 羊 (sheep) + 大 (big)
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,少数,few,Ít,Noun,,"少 = 小 (small) + 丿 (bend)
数 = 米 (rice) + 女 (woman) + ⺙ (knock)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,民族,nation,Dân tộc,Noun,,"民 = 巳 (oneself) + ㇂ (N/A) + 一 (one)
族 = 方 (square/raft) + 丿 (bend) + 一 (one) + 矢 (arrow)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,文化,culture; civilization,Văn hóa,Noun,,"文 = 文 (script/literature) 
化 = 亻 (human) + 匕 (spoon)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,听起来,sound,Âm thanh, verb,,"听 = 口 (mouth) + 斤 (axe 
起 = 走 (run) + 己 (oneself)
来 = 木 (tree) + 一 (one) + 丷 (eight/divide)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,丽江,Lijiang,Lệ Giang,Proper noun,,"丽 = 一 (one) + 冂 (upside down box)  + 丶(dot)
江 = 氵 (water) + 工 (work)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,大理,dali city,Đại Lý,noun,,"大 = 大 (big)
理 = 王 (jade) +  里 (village/mile)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-08,Travel Plans for Summer Vacation,慢慢,slowly,Chậm rãi,Adverb,,慢 = 忄 (heart) + 日 (sun/day) +  罒 (net) + 又 (right hand)
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-09,Plans After Graduation,研究生,postgraduate,Nghiên cứu sinh,Noun,,"研 = 石 (stone) + 一 (one) + 廾 (N/A)
究 = 穴 (cave) + 丿 (bend) + ㇈ (N/A)
生 = 生 (life)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-09,Plans After Graduation,节奏,tempo,Nhịp độ,adjective,,"节 = 艹 (grass) + ㇆ (N/A) + 丨 (line)
奏 = 一 (one) + 二 (two) + 丨 (line) + 八 (eight/divide) + 一 (one) + 大 (big)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-09,Plans After Graduation,年轻人,young people,Người trẻ,Noun,,"轻 = 车 (car) + 龴 + 工 (work)
人 = 人 (human)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-09,Plans After Graduation,读,study,Học,Verb,,读 = 讠 (speech) + 十 (ten) + 大 (big) + ⺀ (dot)
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-09,Plans After Graduation,发展,develop,Phát triển,Verb,,"发 = 丨 (line) -+ 丶 (dot) + 又 (right hand)
展 = 尸 (corpse) + 艹 (grass) + 一 (one) + 乚 (second)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-10,Why Learn Chinese?,决定,decide,Quyết định,Verb,,"决 = 冫 (ice) + 丨 (line) + 人 (human) + 𠃍 (vertical bend stroke) + 一 (one)
定 = 宀 (roof) +  一 (one) + 龰 (N/A)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-10,Why Learn Chinese?,世界,world,Thế giới,Noun,,"世 = ㇗ (N/A) + 廿 (two hands/twenty)
界 = 田 (field) + 人 (human) + ノ(left-falling stroke) + 丨(vertical stroke)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-10,Why Learn Chinese?,使用,use,Sử dụng,Verb,,"使 = 亻 (human) + 十 (ten) + 口 (mouth) + 丨 (line) + 乂 (N/A)
用 = 用 (use)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-10,Why Learn Chinese?,人数,number of people,Số người,Noun,,"人 = 人 (human)
数 = 米 (rice) + 女 (woman) + ⺙ (knock)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-10,Why Learn Chinese?,之一,one of (sth),Một trong,Noun,,"之 =王 (jade) + 丶 (dot) + 戈 (spear) 
一 = 一 (one)"
Beginner,HSK 1,Student Life and Cultural Experiences,QZ-HSK1-QT10-10,Why Learn Chinese?,交流,communicate,Giao tiếp,Verb,,"交 = 亠 (lid) + 八 (eight/divide) + 乂 (N/A)
流 = 氵 (water) + 亠 (lid) + 厶 (private) + 儿 (legs) + 丨 (line)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-01,It's weekend,几,what (used for asking day/date),Ngày mấy,interrogative pronoun,,几 (what) = 𠂇 (table; support) + 丿 (slash)
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-01,It's weekend,号,date (day of month),Ngày (trong tháng),noun,,号 (date) = 口 (mouth) + 丂 (breath; sound)
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-01,It's weekend,九月,September,Tháng Chín,noun,,"九月 (September) = 九 (nine) + 月 (moon; month)  
九 (nine) = 乙 (second) + 丿 (slash)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-01,It's weekend,星期,day (of the week),Thứ,noun,,"星期 (week) = 星 (star) + 期 (period; time)  
星 (star) = 日 (sun) + 生 (birth)  
期 (period; time) = 其 (it; that) + 月 (moon)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-01,It's weekend,星期五,Friday,Thứ Sáu,noun,,"星期五 (Friday) = 星期 (week) + 五 (five)  
星期 (week) = 星 (star) + 期 (period; time)  
星 (star) = 日 (sun) + 生 (birth)  
期 (period; time) = 其 (it; that) + 月 (moon)  
五 (five) = 二 (two) + 三 (three)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-02,Let's go to the playground,星期六,Saturday,Thứ Bảy,noun,,"星期六 (Saturday) = 星期 (week) + 六 (six)  
星期 (week) = 星 (star) + 期 (period; time)  
星 (star) = 日 (sun) + 生 (birth)  
期 (period; time) = 其 (it; that) + 月 (moon)  
六 (six) = 亠 (lid) + 八 (eight)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-02,Let's go to the playground,操场,playground,Sân chơi,noun,,"操场 (playground) = 操 (operate) + 场 (field)  
操 (operate) = 扌 (hand) + 喿 (noisy; many trees)  
喿 (noisy) = 品 (many mouths) + 木 (tree)  
场 (field) = 土 (earth) + 昜 (sunlight; open)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-02,Let's go to the playground,即将,about,Khoảng,adverb,,"即将 (be about to) = 即 (approach) + 将 (will; about to)  
即 (approach) = 卩 (seal) + 皀 (fragrant; white)  
将 (will; about to) = 爿 (bed board) + 丬 (split wood) + 寸 (inch)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-02,Let's go to the playground,风,wind,Gió,noun,,风 (wind) = 几 (table; support) + 虫 (insect)
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-02,Let's go to the playground,吹,blow,Thổi,verb,,吹 (to blow) = 口 (mouth) + 欠 (to yawn; to exhale)
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-03,Wonderul manager,精彩,wonderful,Tuyệt vời,adjective,,"精彩 (wonderful) = 精 (essence) + 彩 (color)  
精 (essence) = 米 (rice) + 青 (green; pure)  
彩 (color) = 彡 (hair; pattern) + 采 (to pick)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-03,Wonderul manager,经理,manager,Quản lý,noun,,"经理 (manager) = 经 (manage) + 理 (reason)  
经 (manage) = 纟 (silk) + 圣 (holy; wise)  
理 (reason) = 王 (jade; principle) + 里 (inside)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-03,Wonderul manager,欢迎,welcome,Chào mừng,verb,,"欢迎 (welcome) = 欢 (joy) + 迎 (to greet)  
欢 (joy) = 又 (hand) + 欠 (to yawn; to exhale)  
迎 (to greet) = 辶 (walk) + 卬 (to lift; raise)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-03,Wonderul manager,职位,position,Vị trí,noun,,"职位 (position) = 职 (duty) + 位 (position)  
职 (duty) = 耳 (ear) + 只 (only)  
位 (position) = 亻 (person) + 立 (stand)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-03,Wonderul manager,刚才,just now,Vừa rồi,adverb,,"刚才 (just now) = 刚 (just) + 才 (just; only)  
刚 (just) = 冈 (ridge) + 刀 (knife)  
才 (only) = 一 (one) + 丿 (slash)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-04,It's new month,下个月,next month,Tháng sau,noun phrase,,"下个月 (next month) = 下个 (next) + 月 (month)  
下个 (next) = 下 (down) + 个 (measure word)  
下 (down) = 一 (one) + 卜 (divine)  
个 (measure word) = 人 (person) + 丶 (dot)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-04,It's new month,二月,February,Tháng Hai,noun,,二月 (February) = 二 (two) + 月 (month; moon)
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-04,It's new month,度假,vacation,Kỳ nghỉ,verb,,"度假 (vacation) = 度 (to spend) + 假 (holiday)  
度 (to spend) = 广 (house) + 廿 (twenty) + 又 (hand)  
假 (holiday) = 亻 (person) + 叚 (borrow; false)"
Beginner,HSK1,Daily Communication,QZ-HSK1-QT11-04,It's new month,环境,environment,Môi trường,noun,,"环境 (environment) = 环 (ring; surroundings) + 境 (border; situation)  
环 (ring) = 王 (jade) + 不 (not)  
境 (border) = 土 (earth) + 竟 (finish; complete)  
竟 (finish) = 音 (sound) + 儿 (child)"
